Year,REGION,HA_NAME,HSDA_NAME,agegrp,SEX,DISEASE,INC_CRUDE_RATE,INC_CRUDE_RATE_LOWER,INC_CRUDE_RATE_UPPER,PRE_CRUDE_RATE,PRE_CRUDE_RATE_LOWER,PRE_CRUDE_RATE_UPPER,age_min,age_max
2005,HSDA-42,Vancouver Island,Central Vancouver Island,1-19,M,"Asthma, Episodic 1+",,,,6.6,6.3,6.9,1.0,19.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,1-19,M,Asthma 1+,1581.4,1422.2,1753.5,17.4,16.9,17.9,1.0,19.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,1-19,T,Asthma 1+,1451.6,1343.0,1566.6,15.3,14.9,15.6,1.0,19.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,1-19,T,"Asthma, Episodic 1+",,,,6.0,5.8,6.2,1.0,19.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,20-34,F,"Asthma, Episodic 1+",,,,5.1,4.8,5.4,20.0,34.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,20-34,F,Asthma 1+,776.1,649.8,919.7,12.8,12.3,13.3,20.0,34.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,20-34,M,"Asthma, Episodic 1+",,,,3.6,3.3,3.8,20.0,34.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,20-34,M,Asthma 1+,410.3,321.0,516.7,10.3,9.9,10.8,20.0,34.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,20-34,T,Asthma 1+,591.0,512.9,677.7,11.5,11.2,11.9,20.0,34.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,20-34,T,"Asthma, Episodic 1+",,,,4.3,4.1,4.5,20.0,34.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,35-49,F,"Asthma, Episodic 1+",,,,5.8,5.5,6.1,35.0,49.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,35-49,F,Asthma 1+,776.5,671.1,893.8,10.5,10.1,10.8,35.0,49.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,35-49,M,"Asthma, Episodic 1+",,,,3.2,3.0,3.4,35.0,49.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,35-49,M,Asthma 1+,435.8,357.5,526.1,6.0,5.7,6.3,35.0,49.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,35-49,T,"Asthma, Episodic 1+",,,,4.5,4.4,4.7,35.0,49.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,35-49,T,Asthma 1+,606.8,540.3,679.3,8.3,8.0,8.5,35.0,49.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,50-64,F,"Asthma, Episodic 1+",,,,6.4,6.1,6.7,50.0,64.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,50-64,F,Asthma 1+,760.2,656.7,875.3,10.1,9.8,10.5,50.0,64.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,50-64,M,"Asthma, Episodic 1+",,,,3.9,3.7,4.2,50.0,64.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,50-64,M,Asthma 1+,430.7,354.0,519.1,6.3,6.0,6.6,50.0,64.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,50-64,T,"Asthma, Episodic 1+",,,,5.2,5.0,5.4,50.0,64.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,50-64,T,Asthma 1+,594.9,529.8,665.8,8.3,8.0,8.5,50.0,64.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,65-79,F,"Asthma, Episodic 1+",,,,8.0,7.6,8.5,65.0,79.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,65-79,F,Asthma 1+,695.0,567.2,842.8,12.1,11.6,12.7,65.0,79.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,65-79,M,"Asthma, Episodic 1+",,,,6.8,6.4,7.2,65.0,79.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,65-79,M,Asthma 1+,820.6,683.0,977.7,9.6,9.1,10.1,65.0,79.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,65-79,T,"Asthma, Episodic 1+",,,,7.4,7.1,7.7,65.0,79.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,65-79,T,Asthma 1+,758.5,663.2,863.6,10.9,10.5,11.2,65.0,79.0
2005,HSDA-42,Vancouver Island,Central Vancouver Island,80+,F,"Asthma, Episodic 1+",,,,8.8,8.1,9.5,80.0,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,80+,F,Asthma 1+,775.2,571.6,1027.8,13.5,12.6,14.3,80.0,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,80+,M,"Asthma, Episodic 1+",,,,9.9,9.0,10.9,80.0,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,80+,M,Asthma 1+,1115.4,816.6,1487.8,14.3,13.2,15.4,80.0,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,80+,T,"Asthma, Episodic 1+",,,,9.3,8.7,9.8,80.0,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,80+,T,Asthma 1+,917.5,742.3,1121.6,13.8,13.1,14.5,80.0,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,Total,F,"Asthma, Episodic 1+",,,,6.2,6.1,6.3,,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,Total,F,Asthma 1+,873.4,819.3,930.0,11.7,11.5,11.9,,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,Total,M,"Asthma, Episodic 1+",,,,4.9,4.8,5.1,,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,Total,M,Asthma 1+,746.4,696.2,799.3,10.1,9.9,10.3,,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,Total,T,"Asthma, Episodic 1+",,,,5.6,5.5,5.7,,
2005,HSDA-42,Vancouver Island,Central Vancouver Island,Total,T,Asthma 1+,810.5,773.5,848.9,10.9,10.8,11.0,,
2005,HSDA-43,Vancouver Island,North Vancouver Island,1-19,F,Asthma 1+,1395.3,1186.2,1630.6,14.0,13.4,14.7,1.0,19.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,1-19,F,"Asthma, Episodic 1+",,,,5.7,5.3,6.2,1.0,19.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,1-19,M,"Asthma, Episodic 1+",,,,7.1,6.7,7.6,1.0,19.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,1-19,M,Asthma 1+,1857.8,1613.9,2128.2,18.7,18.0,19.4,1.0,19.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,1-19,T,Asthma 1+,1625.2,1463.0,1800.6,16.4,15.9,16.9,1.0,19.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,1-19,T,"Asthma, Episodic 1+",,,,6.4,6.1,6.8,1.0,19.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,20-34,F,"Asthma, Episodic 1+",,,,5.7,5.2,6.2,20.0,34.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,20-34,F,Asthma 1+,609.4,449.4,808.0,14.1,13.3,14.9,20.0,34.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,20-34,M,Asthma 1+,532.8,385.6,717.7,10.4,9.8,11.1,20.0,34.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,20-34,M,"Asthma, Episodic 1+",,,,3.5,3.1,3.9,20.0,34.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,20-34,T,"Asthma, Episodic 1+",,,,4.6,4.3,4.9,20.0,34.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,20-34,T,Asthma 1+,570.7,459.5,700.7,12.3,11.8,12.8,20.0,34.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,35-49,F,Asthma 1+,659.6,524.6,818.7,10.2,9.7,10.8,35.0,49.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,35-49,F,"Asthma, Episodic 1+",,,,5.4,5.0,5.8,35.0,49.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,35-49,M,"Asthma, Episodic 1+",,,,3.1,2.8,3.5,35.0,49.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,35-49,M,Asthma 1+,466.0,352.0,605.1,5.8,5.4,6.2,35.0,49.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,35-49,T,"Asthma, Episodic 1+",,,,4.3,4.1,4.6,35.0,49.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,35-49,T,Asthma 1+,564.4,474.2,666.8,8.1,7.8,8.5,35.0,49.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,50-64,F,"Asthma, Episodic 1+",,,,6.4,6.0,6.8,50.0,64.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,50-64,F,Asthma 1+,677.1,534.4,846.3,10.8,10.2,11.3,50.0,64.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,50-64,M,Asthma 1+,473.9,359.9,612.7,5.9,5.5,6.4,50.0,64.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,50-64,M,"Asthma, Episodic 1+",,,,3.6,3.3,4.0,50.0,64.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,50-64,T,Asthma 1+,571.7,479.3,676.7,8.3,8.0,8.7,50.0,64.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,50-64,T,"Asthma, Episodic 1+",,,,5.0,4.7,5.3,50.0,64.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,65-79,F,Asthma 1+,909.3,672.7,1202.1,12.7,11.8,13.6,65.0,79.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,65-79,F,"Asthma, Episodic 1+",,,,8.9,8.1,9.6,65.0,79.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,65-79,M,"Asthma, Episodic 1+",,,,6.8,6.1,7.4,65.0,79.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,65-79,M,Asthma 1+,624.2,439.5,860.3,9.2,8.5,10.0,65.0,79.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,65-79,T,Asthma 1+,759.5,607.5,938.0,10.9,10.4,11.5,65.0,79.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,65-79,T,"Asthma, Episodic 1+",,,,7.8,7.3,8.3,65.0,79.0
2005,HSDA-43,Vancouver Island,North Vancouver Island,80+,F,"Asthma, Episodic 1+",,,,8.6,7.5,9.9,80.0,
2005,HSDA-43,Vancouver Island,North Vancouver Island,80+,F,Asthma 1+,812.6,473.4,1301.1,13.4,12.0,14.9,80.0,
2005,HSDA-43,Vancouver Island,North Vancouver Island,80+,M,"Asthma, Episodic 1+",,,,9.7,8.1,11.4,80.0,
2005,HSDA-43,Vancouver Island,North Vancouver Island,80+,M,Asthma 1+,627.5,270.9,1236.3,13.8,12.0,15.8,80.0,
2005,HSDA-43,Vancouver Island,North Vancouver Island,80+,T,"Asthma, Episodic 1+",,,,9.0,8.1,10.0,80.0,
2005,HSDA-43,Vancouver Island,North Vancouver Island,80+,T,Asthma 1+,738.8,478.1,1090.6,13.6,12.4,14.8,80.0,
2005,HSDA-43,Vancouver Island,North Vancouver Island,Total,F,"Asthma, Episodic 1+",,,,6.3,6.0,6.5,,
2005,HSDA-43,Vancouver Island,North Vancouver Island,Total,F,Asthma 1+,853.7,775.0,938.2,12.2,11.9,12.5,,
2005,HSDA-43,Vancouver Island,North Vancouver Island,Total,M,Asthma 1+,808.3,731.9,890.4,10.3,10.0,10.6,,
2005,HSDA-43,Vancouver Island,North Vancouver Island,Total,M,"Asthma, Episodic 1+",,,,4.9,4.7,5.0,,
2005,HSDA-43,Vancouver Island,North Vancouver Island,Total,T,"Asthma, Episodic 1+",,,,5.6,5.4,5.7,,
2005,HSDA-43,Vancouver Island,North Vancouver Island,Total,T,Asthma 1+,830.7,775.5,888.8,11.3,11.1,11.5,,
2005,HSDA-51,Northern,Northwest,1-19,F,Asthma 1+,1320.7,1099.3,1573.5,10.6,10.0,11.2,1.0,19.0
2005,HSDA-51,Northern,Northwest,1-19,F,"Asthma, Episodic 1+",,,,4.5,4.1,4.9,1.0,19.0
2005,HSDA-51,Northern,Northwest,1-19,M,Asthma 1+,1563.5,1326.3,1830.8,13.7,13.0,14.4,1.0,19.0
2005,HSDA-51,Northern,Northwest,1-19,M,"Asthma, Episodic 1+",,,,5.7,5.3,6.2,1.0,19.0
2005,HSDA-51,Northern,Northwest,1-19,T,Asthma 1+,1444.5,1279.9,1624.3,12.2,11.7,12.7,1.0,19.0
2005,HSDA-51,Northern,Northwest,1-19,T,"Asthma, Episodic 1+",,,,5.2,4.9,5.5,1.0,19.0
2005,HSDA-51,Northern,Northwest,20-34,F,Asthma 1+,544.3,376.9,760.6,10.2,9.5,11.0,20.0,34.0
2005,HSDA-51,Northern,Northwest,20-34,F,"Asthma, Episodic 1+",,,,4.3,3.9,4.9,20.0,34.0
2005,HSDA-51,Northern,Northwest,20-34,M,Asthma 1+,306.6,187.3,473.5,6.8,6.2,7.5,20.0,34.0
2005,HSDA-51,Northern,Northwest,20-34,M,"Asthma, Episodic 1+",,,,2.4,2.1,2.8,20.0,34.0
2005,HSDA-51,Northern,Northwest,20-34,T,Asthma 1+,422.7,317.6,551.6,8.5,8.0,9.0,20.0,34.0
2005,HSDA-51,Northern,Northwest,20-34,T,"Asthma, Episodic 1+",,,,3.4,3.1,3.7,20.0,34.0
2005,HSDA-51,Northern,Northwest,35-49,F,Asthma 1+,747.6,575.7,954.6,8.6,8.0,9.2,35.0,49.0
2005,HSDA-51,Northern,Northwest,35-49,F,"Asthma, Episodic 1+",,,,4.9,4.5,5.4,35.0,49.0
2005,HSDA-51,Northern,Northwest,35-49,M,Asthma 1+,430.8,306.3,588.9,4.9,4.4,5.3,35.0,49.0
2005,HSDA-51,Northern,Northwest,35-49,M,"Asthma, Episodic 1+",,,,2.8,2.5,3.2,35.0,49.0
2005,HSDA-51,Northern,Northwest,35-49,T,Asthma 1+,584.6,477.2,709.0,6.7,6.3,7.1,35.0,49.0
2005,HSDA-51,Northern,Northwest,35-49,T,"Asthma, Episodic 1+",,,,3.9,3.6,4.2,35.0,49.0
2005,HSDA-51,Northern,Northwest,50-64,F,Asthma 1+,1097.5,852.2,1391.3,9.7,9.0,10.5,50.0,64.0
2005,HSDA-51,Northern,Northwest,50-64,F,"Asthma, Episodic 1+",,,,6.2,5.6,6.8,50.0,64.0
2005,HSDA-51,Northern,Northwest,50-64,M,Asthma 1+,470.3,327.6,654.1,5.7,5.2,6.2,50.0,64.0
2005,HSDA-51,Northern,Northwest,50-64,M,"Asthma, Episodic 1+",,,,3.6,3.2,4.1,50.0,64.0
2005,HSDA-51,Northern,Northwest,50-64,T,Asthma 1+,754.9,616.2,915.5,7.6,7.1,8.0,50.0,64.0
2005,HSDA-51,Northern,Northwest,50-64,T,"Asthma, Episodic 1+",,,,4.8,4.5,5.2,50.0,64.0
2005,HSDA-51,Northern,Northwest,65-79,F,Asthma 1+,890.2,551.1,1360.8,11.9,10.7,13.3,65.0,79.0
2005,HSDA-51,Northern,Northwest,65-79,F,"Asthma, Episodic 1+",,,,7.8,6.8,8.9,65.0,79.0
2005,HSDA-51,Northern,Northwest,65-79,M,Asthma 1+,1079.7,723.1,1550.6,10.1,8.9,11.3,65.0,79.0
2005,HSDA-51,Northern,Northwest,65-79,M,"Asthma, Episodic 1+",,,,7.5,6.5,8.5,65.0,79.0
2005,HSDA-51,Northern,Northwest,65-79,T,Asthma 1+,990.5,735.2,1305.8,10.9,10.1,11.8,65.0,79.0
2005,HSDA-51,Northern,Northwest,65-79,T,"Asthma, Episodic 1+",,,,7.6,6.9,8.4,65.0,79.0
2005,HSDA-51,Northern,Northwest,80+,F,Asthma 1+,789.5,289.7,1718.4,10.8,8.7,13.2,80.0,
2005,HSDA-51,Northern,Northwest,80+,F,"Asthma, Episodic 1+",,,,6.0,4.5,7.9,80.0,
2005,HSDA-51,Northern,Northwest,80+,M,Asthma 1+,378.1,45.8,1365.7,10.4,7.9,13.3,80.0,
2005,HSDA-51,Northern,Northwest,80+,M,"Asthma, Episodic 1+",,,,7.5,5.4,10.0,80.0,
2005,HSDA-51,Northern,Northwest,80+,T,Asthma 1+,603.3,260.5,1188.8,10.3,8.8,12.1,80.0,
2005,HSDA-51,Northern,Northwest,80+,T,"Asthma, Episodic 1+",,,,6.5,5.2,7.9,80.0,
2005,HSDA-51,Northern,Northwest,Total,F,Asthma 1+,946.8,845.6,1056.8,10.0,9.6,10.3,,
2005,HSDA-51,Northern,Northwest,Total,F,"Asthma, Episodic 1+",,,,5.2,4.9,5.4,,
2005,HSDA-51,Northern,Northwest,Total,M,Asthma 1+,773.2,685.1,869.5,8.4,8.1,8.7,,
2005,HSDA-51,Northern,Northwest,Total,M,"Asthma, Episodic 1+",,,,4.2,4.0,4.4,,
2005,HSDA-51,Northern,Northwest,Total,T,Asthma 1+,856.2,788.9,927.7,9.1,8.9,9.4,,
2005,HSDA-51,Northern,Northwest,Total,T,"Asthma, Episodic 1+",,,,4.7,4.5,4.8,,
2005,HSDA-52,Northern,Northern Interior,1-19,F,Asthma 1+,1195.8,1033.0,1376.9,12.3,11.8,12.9,1.0,19.0
2005,HSDA-52,Northern,Northern Interior,1-19,F,"Asthma, Episodic 1+",,,,5.0,4.7,5.3,1.0,19.0
2005,HSDA-52,Northern,Northern Interior,1-19,M,Asthma 1+,1485.9,1304.2,1685.8,17.1,16.5,17.7,1.0,19.0
2005,HSDA-52,Northern,Northern Interior,1-19,M,"Asthma, Episodic 1+",,,,6.9,6.6,7.3,1.0,19.0
2005,HSDA-52,Northern,Northern Interior,1-19,T,Asthma 1+,1341.2,1218.0,1473.5,14.8,14.4,15.2,1.0,19.0
2005,HSDA-52,Northern,Northern Interior,1-19,T,"Asthma, Episodic 1+",,,,6.0,5.7,6.2,1.0,19.0
2005,HSDA-52,Northern,Northern Interior,20-34,F,Asthma 1+,730.7,589.7,895.1,11.7,11.1,12.3,20.0,34.0
2005,HSDA-52,Northern,Northern Interior,20-34,F,"Asthma, Episodic 1+",,,,5.0,4.6,5.4,20.0,34.0
2005,HSDA-52,Northern,Northern Interior,20-34,M,Asthma 1+,283.9,200.9,389.7,7.9,7.5,8.4,20.0,34.0
2005,HSDA-52,Northern,Northern Interior,20-34,M,"Asthma, Episodic 1+",,,,2.8,2.5,3.0,20.0,34.0
2005,HSDA-52,Northern,Northern Interior,20-34,T,Asthma 1+,501.7,419.5,595.3,9.8,9.4,10.1,20.0,34.0
2005,HSDA-52,Northern,Northern Interior,20-34,T,"Asthma, Episodic 1+",,,,3.9,3.6,4.1,20.0,34.0
2005,HSDA-52,Northern,Northern Interior,35-49,F,Asthma 1+,761.1,631.1,910.1,9.8,9.4,10.3,35.0,49.0
2005,HSDA-52,Northern,Northern Interior,35-49,F,"Asthma, Episodic 1+",,,,5.3,4.9,5.6,35.0,49.0
2005,HSDA-52,Northern,Northern Interior,35-49,M,Asthma 1+,390.5,302.0,496.8,5.3,5.0,5.7,35.0,49.0
2005,HSDA-52,Northern,Northern Interior,35-49,M,"Asthma, Episodic 1+",,,,2.8,2.5,3.0,35.0,49.0
2005,HSDA-52,Northern,Northern Interior,35-49,T,Asthma 1+,569.4,490.5,657.3,7.5,7.3,7.8,35.0,49.0
2005,HSDA-52,Northern,Northern Interior,35-49,T,"Asthma, Episodic 1+",,,,4.0,3.8,4.2,35.0,49.0
2005,HSDA-52,Northern,Northern Interior,50-64,F,Asthma 1+,659.8,521.6,823.5,10.4,9.8,10.9,50.0,64.0
2005,HSDA-52,Northern,Northern Interior,50-64,F,"Asthma, Episodic 1+",,,,6.2,5.8,6.7,50.0,64.0
2005,HSDA-52,Northern,Northern Interior,50-64,M,Asthma 1+,370.9,275.3,489.0,5.9,5.5,6.3,50.0,64.0
2005,HSDA-52,Northern,Northern Interior,50-64,M,"Asthma, Episodic 1+",,,,3.6,3.3,3.9,50.0,64.0
2005,HSDA-52,Northern,Northern Interior,50-64,T,Asthma 1+,505.8,422.0,601.5,8.1,7.7,8.4,50.0,64.0
2005,HSDA-52,Northern,Northern Interior,50-64,T,"Asthma, Episodic 1+",,,,4.8,4.6,5.1,50.0,64.0
2005,HSDA-52,Northern,Northern Interior,65-79,F,Asthma 1+,751.1,523.1,1044.6,11.4,10.5,12.4,65.0,79.0
2005,HSDA-52,Northern,Northern Interior,65-79,F,"Asthma, Episodic 1+",,,,8.0,7.3,8.8,65.0,79.0
2005,HSDA-52,Northern,Northern Interior,65-79,M,Asthma 1+,457.5,293.1,680.7,8.8,8.0,9.6,65.0,79.0
2005,HSDA-52,Northern,Northern Interior,65-79,M,"Asthma, Episodic 1+",,,,6.4,5.8,7.1,65.0,79.0
2005,HSDA-52,Northern,Northern Interior,65-79,T,Asthma 1+,595.3,453.2,767.9,10.0,9.5,10.7,65.0,79.0
2005,HSDA-52,Northern,Northern Interior,65-79,T,"Asthma, Episodic 1+",,,,7.2,6.7,7.7,65.0,79.0
2005,HSDA-52,Northern,Northern Interior,80+,F,Asthma 1+,900.3,479.4,1539.5,12.3,10.6,14.1,80.0,
2005,HSDA-52,Northern,Northern Interior,80+,F,"Asthma, Episodic 1+",,,,8.1,6.8,9.6,80.0,
2005,HSDA-52,Northern,Northern Interior,80+,M,Asthma 1+,823.0,355.3,1621.7,13.9,11.8,16.2,80.0,
2005,HSDA-52,Northern,Northern Interior,80+,M,"Asthma, Episodic 1+",,,,10.3,8.5,12.3,80.0,
2005,HSDA-52,Northern,Northern Interior,80+,T,Asthma 1+,864.2,535.0,1321.0,12.9,11.6,14.3,80.0,
2005,HSDA-52,Northern,Northern Interior,80+,T,"Asthma, Episodic 1+",,,,9.0,7.9,10.2,80.0,
2005,HSDA-52,Northern,Northern Interior,Total,F,Asthma 1+,850.4,779.7,925.8,11.1,10.9,11.4,,
2005,HSDA-52,Northern,Northern Interior,Total,F,"Asthma, Episodic 1+",,,,5.6,5.4,5.8,,
2005,HSDA-52,Northern,Northern Interior,Total,M,Asthma 1+,645.0,585.3,709.2,9.5,9.3,9.7,,
2005,HSDA-52,Northern,Northern Interior,Total,M,"Asthma, Episodic 1+",,,,4.4,4.3,4.6,,
2005,HSDA-52,Northern,Northern Interior,Total,T,Asthma 1+,744.7,698.3,793.3,10.3,10.1,10.5,,
2005,HSDA-52,Northern,Northern Interior,Total,T,"Asthma, Episodic 1+",,,,5.0,4.9,5.1,,
2005,HSDA-53,Northern,Northeast,1-19,F,"Asthma, Episodic 1+",,,,3.4,3.0,3.8,1.0,19.0
2005,HSDA-53,Northern,Northeast,1-19,F,Asthma 1+,871.1,682.8,1095.3,7.9,7.3,8.5,1.0,19.0
2005,HSDA-53,Northern,Northeast,1-19,M,Asthma 1+,1646.2,1382.1,1946.1,13.3,12.6,14.1,1.0,19.0
2005,HSDA-53,Northern,Northeast,1-19,M,"Asthma, Episodic 1+",,,,6.5,6.0,7.0,1.0,19.0
2005,HSDA-53,Northern,Northeast,1-19,T,Asthma 1+,1257.3,1093.0,1439.4,10.7,10.2,11.1,1.0,19.0
2005,HSDA-53,Northern,Northeast,1-19,T,"Asthma, Episodic 1+",,,,4.9,4.6,5.3,1.0,19.0
2005,HSDA-53,Northern,Northeast,20-34,F,Asthma 1+,752.1,552.6,1000.2,10.1,9.3,10.8,20.0,34.0
2005,HSDA-53,Northern,Northeast,20-34,F,"Asthma, Episodic 1+",,,,4.5,4.0,5.0,20.0,34.0
2005,HSDA-53,Northern,Northeast,20-34,M,"Asthma, Episodic 1+",,,,2.9,2.5,3.3,20.0,34.0
2005,HSDA-53,Northern,Northeast,20-34,M,Asthma 1+,305.0,188.8,466.2,7.0,6.4,7.7,20.0,34.0
2005,HSDA-53,Northern,Northeast,20-34,T,Asthma 1+,517.7,402.0,656.3,8.5,8.0,9.0,20.0,34.0
2005,HSDA-53,Northern,Northeast,20-34,T,"Asthma, Episodic 1+",,,,3.6,3.3,4.0,20.0,34.0
2005,HSDA-53,Northern,Northeast,35-49,F,Asthma 1+,634.3,460.9,851.5,9.1,8.5,9.8,35.0,49.0
2005,HSDA-53,Northern,Northeast,35-49,F,"Asthma, Episodic 1+",,,,5.0,4.5,5.6,35.0,49.0
2005,HSDA-53,Northern,Northeast,35-49,M,Asthma 1+,274.0,169.6,418.9,5.1,4.6,5.6,35.0,49.0
2005,HSDA-53,Northern,Northeast,35-49,M,"Asthma, Episodic 1+",,,,3.1,2.7,3.5,35.0,49.0
2005,HSDA-53,Northern,Northeast,35-49,T,"Asthma, Episodic 1+",,,,4.0,3.7,4.3,35.0,49.0
2005,HSDA-53,Northern,Northeast,35-49,T,Asthma 1+,445.1,343.6,567.4,7.1,6.7,7.5,35.0,49.0
2005,HSDA-53,Northern,Northeast,50-64,F,Asthma 1+,824.7,574.4,1146.9,10.0,9.1,10.9,50.0,64.0
2005,HSDA-53,Northern,Northeast,50-64,F,"Asthma, Episodic 1+",,,,6.4,5.7,7.1,50.0,64.0
2005,HSDA-53,Northern,Northeast,50-64,M,Asthma 1+,466.5,298.9,694.1,5.0,4.4,5.6,50.0,64.0
2005,HSDA-53,Northern,Northeast,50-64,M,"Asthma, Episodic 1+",,,,3.1,2.7,3.6,50.0,64.0
2005,HSDA-53,Northern,Northeast,50-64,T,Asthma 1+,628.2,478.2,810.3,7.3,6.8,7.8,50.0,64.0
2005,HSDA-53,Northern,Northeast,50-64,T,"Asthma, Episodic 1+",,,,4.6,4.2,5.1,50.0,64.0
2005,HSDA-53,Northern,Northeast,65-79,F,"Asthma, Episodic 1+",,,,8.0,6.8,9.3,65.0,79.0
2005,HSDA-53,Northern,Northeast,65-79,F,Asthma 1+,508.5,232.5,965.2,11.4,10.0,13.0,65.0,79.0
2005,HSDA-53,Northern,Northeast,65-79,M,Asthma 1+,584.5,291.8,1045.8,9.2,7.9,10.6,65.0,79.0
2005,HSDA-53,Northern,Northeast,65-79,M,"Asthma, Episodic 1+",,,,7.0,5.9,8.2,65.0,79.0
2005,HSDA-53,Northern,Northeast,65-79,T,Asthma 1+,547.6,334.5,845.8,10.3,9.3,11.3,65.0,79.0
2005,HSDA-53,Northern,Northeast,65-79,T,"Asthma, Episodic 1+",,,,7.5,6.7,8.4,65.0,79.0
2005,HSDA-53,Northern,Northeast,80+,F,Asthma 1+,1088.9,399.6,2370.1,11.7,9.1,14.7,80.0,
2005,HSDA-53,Northern,Northeast,80+,F,"Asthma, Episodic 1+",,,,8.3,6.2,10.9,80.0,
2005,HSDA-53,Northern,Northeast,80+,M,"Asthma, Episodic 1+",,,,6.7,4.4,9.7,80.0,
2005,HSDA-53,Northern,Northeast,80+,M,Asthma 1+,826.4,170.4,2415.2,11.1,8.1,14.9,80.0,
2005,HSDA-53,Northern,Northeast,80+,T,Asthma 1+,978.3,447.3,1857.0,11.4,9.4,13.6,80.0,
2005,HSDA-53,Northern,Northeast,80+,T,"Asthma, Episodic 1+",,,,7.6,6.0,9.5,80.0,
2005,HSDA-53,Northern,Northeast,Total,F,Asthma 1+,760.7,662.2,869.8,9.3,9.0,9.6,,
2005,HSDA-53,Northern,Northeast,Total,F,"Asthma, Episodic 1+",,,,4.9,4.6,5.1,,
2005,HSDA-53,Northern,Northeast,Total,M,Asthma 1+,717.1,624.8,819.1,8.2,7.9,8.5,,
2005,HSDA-53,Northern,Northeast,Total,M,"Asthma, Episodic 1+",,,,4.3,4.1,4.5,,
2005,HSDA-53,Northern,Northeast,Total,T,"Asthma, Episodic 1+",,,,4.6,4.4,4.7,,
2005,HSDA-53,Northern,Northeast,Total,T,Asthma 1+,738.0,669.9,811.0,8.7,8.5,9.0,,
2006,BC,,,1-19,F,"Asthma, Episodic 1+",,,,4.4,4.3,4.4,1.0,19.0
2006,BC,,,1-19,F,Asthma 1+,1054.6,1023.1,1086.8,11.6,11.5,11.7,1.0,19.0
